user_id,order_id
580,7825
123,7826
818,7827
489,7828
266,7829
878,7830
747,7831
990,7832
589,7833
54,7834
758,7835
495,7836
243,7837
275,7838
303,7839
618,7840
667,7841
696,7842
627,7843
785,7844
385,7845
792,7846
534,7847
30,7848
736,7849
608,7850
138,7851
339,7852
411,7853
593,7854
957,7855
570,7856
899,7857
915,7858
28,7859
996,7860
552,7861
916,7862
340,7863
833,7864
65,7865
332,7866
529,7867
180,7868
339,7869
589,7870
711,7871
352,7872
677,7873
360,7874
151,7875
891,7876
838,7877
864,7878
82,7879
705,7880
556,7881
870,7882
510,7883
836,7884
839,7885
301,7886
142,7887
187,7888
355,7889
144,7890
844,7891
198,7892
299,7893
390,7894
497,7895
332,7896
590,7897
863,7898
866,7899
497,7900
362,7901
267,7902
332,7903
727,7904
134,7905
30,7906
570,7907
890,7908
116,7909
870,7910
880,7911
494,7912
768,7913
190,7914
613,7915
451,7916
228,7917
571,7918
678,7919
390,7920
560,7921
747,7922
140,7923
654,7924
609,7925
721,7926
279,7927
775,7928
718,7929
179,7930
193,7931
36,7932
739,7933
931,7934
464,7935
413,7936
751,7937
600,7938
537,7939
834,7940
932,7941
388,7942
515,7943
620,7944
431,7945
775,7946
676,7947
267,7948
862,7949
628,7950
294,7951
880,7952
549,7953
745,7954
861,7955
128,7956
52,7957
317,7958
410,7959
61,7960
252,7961
64,7962
17,7963
108,7964
382,7965
818,7966
917,7967
267,7968
185,7969
810,7970
198,7971
732,7972
640,7973
583,7974
88,7975
128,7976
150,7977
100,7978
648,7979
416,7980
119,7981
554,7982
439,7983
169,7984
5,7985
948,7986
886,7987
507,7988
973,7989
863,7990
589,7991
901,7992
500,7993
1,7994
344,7995
945,7996
156,7997
544,7998
322,7999
566,8000
142,8001
918,8002
376,8003
426,8004
66,8005
969,8006
70,8007
2,8008
319,8009
825,8010
229,8011
531,8012
5,8013
498,8014
103,8015
427,8016
198,8017
209,8018
668,8019
990,8020
696,8021
783,8022
425,8023
784,8024
19,8025
618,8026
761,8027
838,8028
688,8029
284,8030
817,8031
703,8032
204,8033
254,8034
353,8035
129,8036
251,8037
163,8038
757,8039
422,8040
385,8041
196,8042
38,8043
829,8044
428,8045
312,8046
958,8047
658,8048
930,8049
453,8050
86,8051
667,8052
737,8053
881,8054
483,8055
383,8056
353,8057
593,8058
288,8059
319,8060
461,8061
861,8062
949,8063
718,8064
994,8065
184,8066
51,8067
832,8068
443,8069
382,8070
467,8071
975,8072
880,8073
681,8074
888,8075
925,8076
10,8077
228,8078
298,8079
638,8080
403,8081
619,8082
903,8083
781,8084
273,8085
881,8086
729,8087
158,8088
439,8089
938,8090
815,8091
889,8092
931,8093
86,8094
765,8095
423,8096
454,8097
636,8098
404,8099
385,8100
786,8101
920,8102
564,8103
174,8104
408,8105
671,8106
205,8107
809,8108
264,8109
903,8110
729,8111
61,8112
545,8113
712,8114
151,8115
981,8116
409,8117
101,8118
622,8119
985,8120
639,8121
511,8122
337,8123
988,8124
391,8125
381,8126
314,8127
823,8128
630,8129
284,8130
428,8131
508,8132
271,8133
737,8134
906,8135
431,8136
979,8137
534,8138
536,8139
691,8140
381,8141
692,8142
601,8143
489,8144
734,8145
321,8146
279,8147
975,8148
467,8149
347,8150
958,8151
745,8152
676,8153
508,8154
681,8155
698,8156
574,8157
818,8158
203,8159
342,8160
43,8161
85,8162
471,8163
823,8164
199,8165
254,8166
335,8167
920,8168
854,8169
415,8170
806,8171
728,8172
380,8173
140,8174
853,8175
483,8176
500,8177
633,8178
924,8179
786,8180
426,8181
168,8182
389,8183
517,8184
583,8185
313,8186
848,8187
513,8188
474,8189
656,8190
677,8191
678,8192
433,8193
733,8194
164,8195
425,8196
650,8197
492,8198
476,8199
892,8200
448,8201
525,8202
179,8203
399,8204
862,8205
360,8206
33,8207
362,8208
311,8209
545,8210
386,8211
796,8212
551,8213
828,8214
91,8215
686,8216
420,8217
913,8218
245,8219
592,8220
559,8221
397,8222
746,8223
853,8224
789,8225
559,8226
329,8227
860,8228
525,8229
201,8230
707,8231
855,8232
990,8233
889,8234
598,8235
960,8236
392,8237
589,8238
657,8239
915,8240
793,8241
182,8242
403,8243
359,8244
719,8245
24,8246
502,8247
779,8248
894,8249
160,8250
978,8251
793,8252
595,8253
209,8254
929,8255
442,8256
68,8257
364,8258
277,8259
367,8260
476,8261
301,8262
364,8263
986,8264
775,8265
645,8266
956,8267
622,8268
650,8269
5,8270
611,8271
461,8272
592,8273
536,8274
571,8275
329,8276
789,8277
449,8278
173,8279
810,8280
972,8281
626,8282
49,8283
12,8284
810,8285
401,8286
770,8287
744,8288
362,8289
823,8290
726,8291
98,8292
197,8293
53,8294
541,8295
516,8296
855,8297
975,8298
611,8299
838,8300
940,8301
976,8302
403,8303
611,8304
698,8305
571,8306
34,8307
119,8308
987,8309
456,8310
978,8311
197,8312
754,8313
523,8314
872,8315
112,8316
573,8317
351,8318
508,8319
574,8320
55,8321
351,8322
714,8323
854,8324
394,8325
606,8326
627,8327
249,8328
110,8329
274,8330
249,8331
54,8332
739,8333
229,8334
975,8335
410,8336
105,8337
968,8338
758,8339
526,8340
68,8341
172,8342
806,8343
204,8344
734,8345
104,8346
18,8347
995,8348
441,8349
581,8350
268,8351
814,8352
185,8353
110,8354
151,8355
112,8356
466,8357
87,8358
555,8359
422,8360
862,8361
513,8362
61,8363
35,8364
800,8365
669,8366
985,8367
335,8368
44,8369
713,8370
642,8371
426,8372
567,8373
536,8374
524,8375
404,8376
262,8377
712,8378
386,8379
813,8380
430,8381
152,8382
483,8383
435,8384
210,8385
463,8386
10,8387
825,8388
187,8389
173,8390
939,8391
283,8392
496,8393
800,8394
198,8395
767,8396
35,8397
932,8398
160,8399
714,8400
572,8401
350,8402
380,8403
676,8404
624,8405
674,8406
845,8407
603,8408
571,8409
697,8410
110,8411
818,8412
641,8413
132,8414
283,8415
748,8416
894,8417
686,8418
3,8419
274,8420
470,8421
103,8422
528,8423
344,8424
638,8425
833,8426
443,8427
184,8428
902,8429
933,8430
74,8431
349,8432
330,8433
204,8434
802,8435
741,8436
807,8437
999,8438
44,8439
947,8440
869,8441
668,8442
850,8443
503,8444
558,8445
481,8446
497,8447
902,8448
49,8449
523,8450
708,8451
793,8452
838,8453
144,8454
658,8455
932,8456
526,8457
502,8458
417,8459
469,8460
448,8461
405,8462
87,8463
871,8464
836,8465
520,8466
204,8467
984,8468
776,8469
633,8470
138,8471
345,8472
875,8473
975,8474
647,8475
253,8476
789,8477
509,8478
190,8479
655,8480
863,8481
444,8482
733,8483
35,8484
989,8485
832,8486
764,8487
817,8488
703,8489
283,8490
897,8491
693,8492
456,8493
857,8494
539,8495
577,8496
135,8497
182,8498
815,8499
881,8500
695,8501
11,8502
602,8503
152,8504
624,8505
543,8506
322,8507
960,8508
817,8509
547,8510
912,8511
886,8512
345,8513
722,8514
969,8515
753,8516
810,8517
352,8518
260,8519
86,8520
276,8521
162,8522
582,8523
511,8524
85,8525
655,8526
778,8527
40,8528
821,8529
374,8530
321,8531
12,8532
243,8533
483,8534
577,8535
727,8536
852,8537
3,8538
923,8539
638,8540
951,8541
287,8542
859,8543
239,8544
972,8545
211,8546
683,8547
592,8548
432,8549
729,8550
544,8551
976,8552
382,8553
964,8554
813,8555
522,8556
504,8557
709,8558
971,8559
380,8560
377,8561
915,8562
805,8563
522,8564
894,8565
756,8566
701,8567
842,8568
641,8569
963,8570
298,8571
360,8572
27,8573
109,8574
354,8575
905,8576
779,8577
137,8578
284,8579
766,8580
476,8581
520,8582
698,8583
367,8584
514,8585
98,8586
865,8587
102,8588
243,8589
999,8590
946,8591
336,8592
710,8593
413,8594
856,8595
376,8596
582,8597
73,8598
878,8599
465,8600
951,8601
297,8602
2,8603
989,8604
597,8605
33,8606
121,8607
340,8608
257,8609
185,8610
38,8611
494,8612
760,8613
887,8614
597,8615
864,8616
753,8617
10,8618
477,8619
114,8620
6,8621
871,8622
775,8623
753,8624
677,8625
521,8626
694,8627
869,8628
181,8629
763,8630
117,8631
931,8632
540,8633
84,8634
291,8635
20,8636
284,8637
803,8638
941,8639
263,8640
805,8641
548,8642
659,8643
686,8644
642,8645
559,8646
851,8647
238,8648
324,8649
469,8650
292,8651
164,8652
334,8653
8,8654
182,8655
280,8656
226,8657
864,8658
997,8659
700,8660
603,8661
196,8662
801,8663
697,8664
668,8665
97,8666
252,8667
118,8668
728,8669
430,8670
45,8671
234,8672
850,8673
236,8674
614,8675
166,8676
87,8677
642,8678
409,8679
646,8680
24,8681
700,8682
521,8683
64,8684
137,8685
977,8686
865,8687
281,8688
946,8689
1000,8690
477,8691
639,8692
915,8693
850,8694
220,8695
540,8696
262,8697
714,8698
368,8699
906,8700
905,8701
388,8702
348,8703
761,8704
341,8705
464,8706
156,8707
158,8708
706,8709
991,8710
765,8711
831,8712
756,8713
481,8714
314,8715
5,8716
812,8717
384,8718
761,8719
459,8720
389,8721
203,8722
731,8723
656,8724
937,8725
23,8726
40,8727
32,8728
154,8729
399,8730
53,8731
920,8732
556,8733
492,8734
234,8735
509,8736
451,8737
296,8738
39,8739
877,8740
238,8741
338,8742
174,8743
776,8744
534,8745
304,8746
952,8747
652,8748
632,8749
805,8750
161,8751
261,8752
542,8753
415,8754
427,8755
278,8756
568,8757
173,8758
121,8759
446,8760
376,8761
361,8762
363,8763
485,8764
159,8765
828,8766
198,8767
692,8768
359,8769
529,8770
855,8771
315,8772
859,8773
662,8774
460,8775
480,8776
666,8777
89,8778
729,8779
780,8780
448,8781
642,8782
969,8783
514,8784
839,8785
898,8786
144,8787
477,8788
729,8789
90,8790
380,8791
347,8792
631,8793
176,8794
891,8795
695,8796
622,8797
383,8798
358,8799
890,8800
276,8801
238,8802
817,8803
351,8804
770,8805
312,8806
857,8807
296,8808
1,8809
282,8810
107,8811
511,8812
165,8813
310,8814
947,8815
205,8816
387,8817
262,8818
832,8819
502,8820
63,8821
624,8822
914,8823
498,8824
850,8825
18,8826
84,8827
702,8828
763,8829
3,8830
150,8831
367,8832
545,8833
112,8834
230,8835
420,8836
549,8837
289,8838
976,8839
910,8840
422,8841
133,8842
80,8843
479,8844
854,8845
364,8846
762,8847
71,8848
264,8849
152,8850
280,8851
325,8852
818,8853
733,8854
691,8855
793,8856
787,8857
128,8858
989,8859
24,8860
193,8861
564,8862
232,8863
728,8864
463,8865
136,8866
55,8867
104,8868
523,8869
201,8870
433,8871
123,8872
303,8873
435,8874
530,8875
563,8876
584,8877
678,8878
532,8879
698,8880
828,8881
10,8882
713,8883
870,8884
996,8885
724,8886
773,8887
323,8888
805,8889
100,8890
412,8891
910,8892
894,8893
524,8894
646,8895
382,8896
336,8897
219,8898
891,8899
150,8900
387,8901
913,8902
120,8903
672,8904
60,8905
757,8906
253,8907
602,8908
915,8909
272,8910
858,8911
329,8912
988,8913
682,8914
312,8915
903,8916
383,8917
74,8918
578,8919
783,8920
249,8921
313,8922
26,8923
733,8924
699,8925
782,8926
260,8927
699,8928
521,8929
293,8930
537,8931
860,8932
634,8933
81,8934
569,8935
216,8936
28,8937
323,8938
244,8939
976,8940
975,8941
488,8942
390,8943
721,8944
516,8945
875,8946
904,8947
917,8948
308,8949
945,8950
973,8951
716,8952
998,8953
870,8954
730,8955
66,8956
221,8957
84,8958
395,8959
382,8960
15,8961
121,8962
558,8963
807,8964
217,8965
10,8966
524,8967
645,8968
880,8969
425,8970
185,8971
615,8972
341,8973
447,8974
540,8975
962,8976
499,8977
719,8978
990,8979
140,8980
849,8981
682,8982
660,8983
90,8984
13,8985
217,8986
866,8987
722,8988
656,8989
650,8990
382,8991
660,8992
846,8993
116,8994
883,8995
10,8996
435,8997
971,8998
648,8999
45,9000
481,9001
312,9002
511,9003
175,9004
52,9005
378,9006
845,9007
43,9008
867,9009
701,9010
290,9011
14,9012
430,9013
979,9014
417,9015
657,9016
30,9017
109,9018
102,9019
362,9020
317,9021
246,9022
711,9023
541,9024
630,9025
886,9026
932,9027
571,9028
355,9029
912,9030
186,9031
30,9032
8,9033
187,9034
19,9035
385,9036
867,9037
877,9038
600,9039
662,9040
687,9041
171,9042
841,9043
846,9044
774,9045
18,9046
824,9047
219,9048
443,9049
304,9050
345,9051
488,9052
652,9053
651,9054
997,9055
525,9056
618,9057
143,9058
380,9059
765,9060
203,9061
783,9062
616,9063
848,9064
175,9065
509,9066
841,9067
279,9068
626,9069
2,9070
352,9071
495,9072
112,9073
629,9074
979,9075
471,9076
427,9077
585,9078
583,9079
780,9080
858,9081
476,9082
751,9083
203,9084
545,9085
61,9086
519,9087
285,9088
933,9089
603,9090
849,9091
755,9092
982,9093
298,9094
472,9095
949,9096
59,9097
806,9098
440,9099
235,9100
897,9101
562,9102
370,9103
627,9104
966,9105
707,9106
471,9107
342,9108
906,9109
537,9110
437,9111
600,9112
980,9113
438,9114
654,9115
737,9116
666,9117
842,9118
952,9119
957,9120
915,9121
569,9122
574,9123
507,9124
901,9125
697,9126
959,9127
550,9128
645,9129
833,9130
966,9131
354,9132
449,9133
830,9134
474,9135
831,9136
821,9137
224,9138
565,9139
147,9140
181,9141
607,9142
522,9143
834,9144
52,9145
570,9146
724,9147
763,9148
19,9149
341,9150
294,9151
652,9152
468,9153
370,9154
340,9155
903,9156
963,9157
590,9158
493,9159
616,9160
399,9161
367,9162
147,9163
491,9164
406,9165
340,9166
447,9167
615,9168
481,9169
472,9170
337,9171
341,9172
416,9173
78,9174
755,9175
165,9176
125,9177
712,9178
904,9179
8,9180
433,9181
366,9182
476,9183
423,9184
405,9185
971,9186
791,9187
936,9188
603,9189
713,9190
137,9191
502,9192
113,9193
503,9194
964,9195
161,9196
285,9197
420,9198
976,9199
101,9200
535,9201
923,9202
728,9203
777,9204
270,9205
419,9206
54,9207
401,9208
342,9209
493,9210
797,9211
536,9212
330,9213
428,9214
990,9215
754,9216
817,9217
269,9218
864,9219
697,9220
131,9221
555,9222
554,9223
695,9224
404,9225
693,9226
700,9227
57,9228
810,9229
176,9230
649,9231
814,9232
706,9233
284,9234
273,9235
591,9236
994,9237
869,9238
996,9239
572,9240
397,9241
554,9242
639,9243
474,9244
933,9245
70,9246
108,9247
820,9248
443,9249
432,9250
737,9251
450,9252
15,9253
578,9254
630,9255
389,9256
504,9257
325,9258
853,9259
400,9260
280,9261
502,9262
825,9263
389,9264
171,9265
646,9266
371,9267
152,9268
648,9269
214,9270
166,9271
202,9272
801,9273
124,9274
535,9275
905,9276
522,9277
976,9278
544,9279
602,9280
358,9281
442,9282
219,9283
749,9284
19,9285
123,9286
348,9287
248,9288
223,9289
773,9290
262,9291
435,9292
505,9293
641,9294
103,9295
487,9296
572,9297
684,9298
528,9299
64,9300
910,9301
298,9302
990,9303
79,9304
618,9305
285,9306
517,9307
602,9308
599,9309
523,9310
789,9311
454,9312
123,9313
27,9314
249,9315
165,9316
937,9317
821,9318
497,9319
808,9320
918,9321
212,9322
248,9323
809,9324
375,9325
591,9326
5,9327
622,9328
532,9329
707,9330
384,9331
578,9332
369,9333
303,9334
875,9335
479,9336
291,9337
496,9338
408,9339
954,9340
104,9341
818,9342
519,9343
530,9344
36,9345
241,9346
552,9347
419,9348
985,9349
691,9350
123,9351
128,9352
198,9353
446,9354
491,9355
959,9356
598,9357
769,9358
163,9359
574,9360
69,9361
617,9362
90,9363
655,9364
962,9365
176,9366
107,9367
157,9368
363,9369
893,9370
764,9371
577,9372
300,9373
220,9374
569,9375
221,9376
524,9377
316,9378
967,9379
924,9380
164,9381
101,9382
166,9383
407,9384
632,9385
683,9386
416,9387
515,9388
984,9389
716,9390
434,9391
910,9392
629,9393
988,9394
820,9395
598,9396
312,9397
155,9398
699,9399
589,9400
495,9401
825,9402
337,9403
642,9404
85,9405
659,9406
755,9407
844,9408
802,9409
528,9410
835,9411
908,9412
457,9413
268,9414
382,9415
681,9416
902,9417
26,9418
710,9419
740,9420
859,9421
612,9422
672,9423
963,9424
709,9425
360,9426
945,9427
600,9428
91,9429
551,9430
995,9431
52,9432
142,9433
821,9434
504,9435
156,9436
732,9437
435,9438
566,9439
210,9440
540,9441
521,9442
879,9443
529,9444
199,9445
420,9446
807,9447
123,9448
809,9449
244,9450
625,9451
175,9452
742,9453
772,9454
826,9455
681,9456
489,9457
234,9458
650,9459
955,9460
405,9461
1,9462
369,9463
141,9464
402,9465
361,9466
426,9467
586,9468
94,9469
950,9470
12,9471
634,9472
27,9473
565,9474
730,9475
4,9476
241,9477
67,9478
751,9479
235,9480
341,9481
668,9482
502,9483
818,9484
912,9485
15,9486
959,9487
955,9488
707,9489
110,9490
53,9491
114,9492
782,9493
108,9494
912,9495
927,9496
123,9497
310,9498
836,9499
486,9500
752,9501
557,9502
339,9503
675,9504
419,9505
793,9506
768,9507
387,9508
72,9509
757,9510
917,9511
855,9512
153,9513
542,9514
376,9515
299,9516
976,9517
816,9518
780,9519
350,9520
32,9521
626,9522
278,9523
607,9524
667,9525
587,9526
979,9527
939,9528
141,9529
333,9530
455,9531
410,9532
112,9533
62,9534
883,9535
865,9536
910,9537
657,9538
972,9539
266,9540
38,9541
783,9542
634,9543
470,9544
647,9545
942,9546
151,9547
74,9548
481,9549
382,9550
736,9551
779,9552
790,9553
310,9554
806,9555
667,9556
792,9557
377,9558
441,9559
157,9560
455,9561
224,9562
529,9563
333,9564
547,9565
983,9566
6,9567
585,9568
273,9569
799,9570
553,9571
328,9572
257,9573
715,9574
470,9575
423,9576
597,9577
606,9578
915,9579
778,9580
840,9581
607,9582
722,9583
782,9584
126,9585
375,9586
746,9587
676,9588
119,9589
441,9590
177,9591
267,9592
932,9593
881,9594
825,9595
601,9596
4,9597
182,9598
722,9599
151,9600
440,9601
83,9602
262,9603
481,9604
245,9605
257,9606
82,9607
738,9608
7,9609
587,9610
754,9611
26,9612
177,9613
878,9614
352,9615
264,9616
483,9617
422,9618
542,9619
815,9620
383,9621
544,9622
297,9623
578,9624
848,9625
108,9626
719,9627
593,9628
278,9629
479,9630
967,9631
841,9632
692,9633
655,9634
20,9635
25,9636
827,9637
276,9638
853,9639
330,9640
197,9641
591,9642
55,9643
924,9644
454,9645
877,9646
643,9647
823,9648
891,9649
538,9650
956,9651
697,9652
580,9653
71,9654
950,9655
329,9656
835,9657
302,9658
232,9659
435,9660
706,9661
386,9662
802,9663
300,9664
851,9665
872,9666
886,9667
933,9668
834,9669
19,9670
759,9671
502,9672
956,9673
819,9674
528,9675
965,9676
481,9677
184,9678
467,9679
315,9680
549,9681
398,9682
786,9683
551,9684
596,9685
332,9686
126,9687
298,9688
356,9689
567,9690
390,9691
657,9692
344,9693
100,9694
914,9695
816,9696
709,9697
924,9698
822,9699
553,9700
476,9701
118,9702
14,9703
819,9704
8,9705
508,9706
201,9707
397,9708
702,9709
369,9710
941,9711
898,9712
996,9713
966,9714
27,9715
710,9716
434,9717
687,9718
255,9719
357,9720
493,9721
745,9722
577,9723
47,9724
250,9725
627,9726
883,9727
228,9728
616,9729
532,9730
191,9731
486,9732
620,9733
533,9734
439,9735
454,9736
221,9737
470,9738
650,9739
219,9740
193,9741
150,9742
422,9743
406,9744
95,9745
42,9746
847,9747
326,9748
60,9749
461,9750
296,9751
586,9752
874,9753
434,9754
615,9755
695,9756
388,9757
688,9758
928,9759
780,9760
523,9761
482,9762
141,9763
249,9764
767,9765
229,9766
260,9767
2,9768
701,9769
967,9770
402,9771
541,9772
484,9773
198,9774
272,9775
563,9776
122,9777
872,9778
336,9779
436,9780
359,9781
519,9782
874,9783
940,9784
29,9785
674,9786
106,9787
648,9788
278,9789
777,9790
697,9791
481,9792
821,9793
967,9794
314,9795
397,9796
675,9797
332,9798
426,9799
278,9800
445,9801
459,9802
202,9803
83,9804
589,9805
885,9806
8,9807
342,9808
858,9809
773,9810
134,9811
496,9812
154,9813
350,9814
960,9815
161,9816
19,9817
475,9818
8,9819
811,9820
520,9821
178,9822
282,9823
422,9824
30,9825
888,9826
760,9827
504,9828
700,9829
923,9830
742,9831
903,9832
389,9833
301,9834
149,9835
779,9836
704,9837
126,9838
387,9839
754,9840
156,9841
690,9842
263,9843
192,9844
213,9845
190,9846
886,9847
929,9848
999,9849
894,9850
690,9851
639,9852
53,9853
689,9854
510,9855
555,9856
507,9857
635,9858
899,9859
219,9860
88,9861
279,9862
663,9863
618,9864
753,9865
481,9866
510,9867
219,9868
896,9869
603,9870
407,9871
653,9872
468,9873
900,9874
893,9875
802,9876
60,9877
662,9878
1,9879
421,9880
924,9881
773,9882
581,9883
804,9884
421,9885
591,9886
529,9887
732,9888
946,9889
821,9890
562,9891
460,9892
209,9893
336,9894
296,9895
348,9896
915,9897
568,9898
586,9899
866,9900
800,9901
300,9902
701,9903
360,9904
283,9905
84,9906
893,9907
619,9908
88,9909
331,9910
273,9911
528,9912
898,9913
859,9914
286,9915
985,9916
681,9917
772,9918
970,9919
969,9920
339,9921
103,9922
867,9923
465,9924
590,9925
368,9926
306,9927
88,9928
186,9929
433,9930
625,9931
237,9932
115,9933
112,9934
166,9935
369,9936
3,9937
436,9938
623,9939
191,9940
436,9941
636,9942
137,9943
636,9944
246,9945
198,9946
674,9947
438,9948
710,9949
800,9950
156,9951
726,9952
30,9953
954,9954
508,9955
994,9956
933,9957
914,9958
304,9959
309,9960
9,9961
996,9962
117,9963
751,9964
628,9965
785,9966
881,9967
341,9968
211,9969
224,9970
80,9971
123,9972
842,9973
863,9974
909,9975
959,9976
533,9977
464,9978
534,9979
375,9980
264,9981
564,9982
765,9983
268,9984
718,9985
566,9986
39,9987
261,9988
729,9989
858,9990
704,9991
25,9992
548,9993
937,9994
107,9995
278,9996
259,9997
523,9998
932,9999
31,10000
351,10001
179,10002
915,10003
321,10004
698,10005
436,10006
506,10007
5,10008
606,10009
535,10010
912,10011
89,10012
522,10013
8,10014
7,10015
68,10016
146,10017
369,10018
918,10019
769,10020
830,10021
396,10022
307,10023
334,10024
818,10025
420,10026
486,10027
271,10028
482,10029
20,10030
378,10031
908,10032
806,10033
409,10034
852,10035
186,10036
813,10037
552,10038
362,10039
463,10040
920,10041
282,10042
652,10043
944,10044
92,10045
493,10046
540,10047
186,10048
350,10049
589,10050
366,10051
1,10052
193,10053
694,10054
39,10055
941,10056
704,10057
366,10058
244,10059
816,10060
897,10061
686,10062
871,10063
484,10064
760,10065
995,10066
326,10067
661,10068
629,10069
24,10070
724,10071
208,10072
990,10073
407,10074
720,10075
391,10076
781,10077
830,10078
691,10079
794,10080
420,10081
721,10082
140,10083
157,10084
357,10085
641,10086
89,10087
846,10088
514,10089
674,10090
222,10091
550,10092
709,10093
907,10094
395,10095
466,10096
14,10097
816,10098
973,10099
4,10100
761,10101
629,10102
753,10103
983,10104
231,10105
953,10106
715,10107
882,10108
465,10109
101,10110
447,10111
261,10112
38,10113
180,10114
69,10115
730,10116
57,10117
839,10118
697,10119
248,10120
369,10121
322,10122
28,10123
533,10124
775,10125
858,10126
642,10127
210,10128
200,10129
803,10130
888,10131
611,10132
938,10133
814,10134
17,10135
504,10136
59,10137
889,10138
757,10139
215,10140
809,10141
309,10142
507,10143
225,10144
623,10145
151,10146
882,10147
849,10148
767,10149
215,10150
8,10151
495,10152
926,10153
4,10154
472,10155
479,10156
160,10157
987,10158
48,10159
171,10160
900,10161
562,10162
636,10163
304,10164
527,10165
402,10166
701,10167
801,10168
975,10169
762,10170
786,10171
420,10172
610,10173
701,10174
538,10175
49,10176
646,10177
270,10178
215,10179
455,10180
704,10181
928,10182
882,10183
565,10184
84,10185
650,10186
16,10187
998,10188
411,10189
764,10190
801,10191
407,10192
691,10193
573,10194
767,10195
660,10196
807,10197
92,10198
946,10199
247,10200
31,10201
491,10202
420,10203
364,10204
566,10205
823,10206
27,10207
175,10208
22,10209
146,10210
638,10211
559,10212
584,10213
142,10214
605,10215
450,10216
426,10217
69,10218
106,10219
672,10220
510,10221
526,10222
306,10223
392,10224
727,10225
134,10226
675,10227
662,10228
437,10229
412,10230
824,10231
136,10232
11,10233
760,10234
926,10235
733,10236
331,10237
951,10238
316,10239
377,10240
464,10241
633,10242
976,10243
416,10244
599,10245
304,10246
255,10247
935,10248
199,10249
227,10250
187,10251
933,10252
246,10253
402,10254
22,10255
876,10256
44,10257
893,10258
299,10259
58,10260
127,10261
774,10262
764,10263
1,10264
793,10265
584,10266
239,10267
772,10268
122,10269
111,10270
834,10271
420,10272
901,10273
743,10274
274,10275
925,10276
526,10277
392,10278
381,10279
781,10280
290,10281
979,10282
40,10283
526,10284
789,10285
119,10286
593,10287
894,10288
986,10289
837,10290
978,10291
610,10292
990,10293
436,10294
609,10295
763,10296
560,10297
719,10298
585,10299
370,10300
117,10301
921,10302
79,10303
186,10304
173,10305
706,10306
779,10307
890,10308
107,10309
178,10310
671,10311
195,10312
732,10313
332,10314
276,10315
405,10316
816,10317
270,10318
897,10319
270,10320
114,10321
112,10322
362,10323
554,10324
298,10325
5,10326
336,10327
612,10328
502,10329
889,10330
984,10331
244,10332
456,10333
352,10334
958,10335
649,10336
158,10337
351,10338
242,10339
825,10340
302,10341
465,10342
791,10343
803,10344
778,10345
473,10346
485,10347
409,10348
788,10349
420,10350
567,10351
614,10352
524,10353
601,10354
243,10355
505,10356
701,10357
421,10358
513,10359
382,10360
710,10361
747,10362
438,10363
366,10364
502,10365
548,10366
188,10367
373,10368
1000,10369
355,10370
993,10371
108,10372
14,10373
878,10374
841,10375
212,10376
187,10377
183,10378
286,10379
98,10380
49,10381
671,10382
593,10383
636,10384
449,10385
295,10386
899,10387
217,10388
548,10389
769,10390
140,10391
379,10392
782,10393
961,10394
43,10395
715,10396
6,10397
36,10398
738,10399
665,10400
886,10401
656,10402
862,10403
775,10404
682,10405
330,10406
222,10407
49,10408
996,10409
163,10410
47,10411
406,10412
964,10413
880,10414
739,10415
198,10416
379,10417
172,10418
984,10419
715,10420
517,10421
704,10422
851,10423
946,10424
56,10425
464,10426
412,10427
61,10428
892,10429
325,10430
625,10431
207,10432
764,10433
748,10434
364,10435
643,10436
138,10437
975,10438
564,10439
846,10440
340,10441
435,10442
599,10443
278,10444
718,10445
822,10446
407,10447
97,10448
538,10449
837,10450
747,10451
152,10452
43,10453
969,10454
620,10455
129,10456
817,10457
119,10458
558,10459
559,10460
861,10461
224,10462
925,10463
118,10464
491,10465
839,10466
738,10467
845,10468
793,10469
437,10470
28,10471
507,10472
930,10473
843,10474
819,10475
88,10476
140,10477
595,10478
508,10479
402,10480
115,10481
904,10482
264,10483
672,10484
878,10485
333,10486
892,10487
916,10488
350,10489
879,10490
548,10491
900,10492
721,10493
93,10494
875,10495
850,10496
615,10497
569,10498
82,10499
87,10500
910,10501
280,10502
936,10503
242,10504
569,10505
726,10506
766,10507
793,10508
423,10509
668,10510
167,10511
940,10512
708,10513
86,10514
481,10515
156,10516
379,10517
147,10518
449,10519
41,10520
949,10521
14,10522
465,10523
302,10524
65,10525
485,10526
320,10527
181,10528
523,10529
757,10530
593,10531
423,10532
210,10533
716,10534
267,10535
20,10536
270,10537
611,10538
160,10539
413,10540
999,10541
59,10542
819,10543
237,10544
949,10545
21,10546
683,10547
2,10548
454,10549
333,10550
929,10551
683,10552
255,10553
48,10554
732,10555
387,10556
145,10557
603,10558
320,10559
87,10560
453,10561
493,10562
671,10563
443,10564
783,10565
978,10566
597,10567
946,10568
104,10569
891,10570
455,10571
530,10572
88,10573
396,10574
122,10575
777,10576
229,10577
674,10578
107,10579
722,10580
98,10581
83,10582
496,10583
420,10584
228,10585
277,10586
828,10587
511,10588
358,10589
110,10590
857,10591
465,10592
523,10593
669,10594
584,10595
659,10596
492,10597
997,10598
450,10599
931,10600
944,10601
841,10602
454,10603
449,10604
31,10605
775,10606
446,10607
786,10608
286,10609
600,10610
741,10611
458,10612
731,10613
772,10614
60,10615
596,10616
525,10617
799,10618
465,10619
454,10620
881,10621
884,10622
